selection_id,edition_id,reference_normalized,response_text,stanzas_text,source_url,source_edition,territory,coverage_status,missing_reason,raw_sha256,normalized_sha256
ps103_1b_2_3_4_6_7,local_rsvce,"ps103:1b-2,3-4,6-7",The Lord is compassionate and gracious.,"Bless the LORD, O my soul; and all that is within me, bless his holy name! Bless the LORD, O my soul, and forget not all his benefits,

who forgives all your iniquity, who heals all your diseases, who redeems your life from the Pit, who crowns you with steadfast love and mercy,

The LORD works vindication and justice for all who are oppressed. He made known his ways to Moses, his acts to the people of Israel.",repo://assets/rsvce.db,,WORLD,complete,,d39f26dfb896c9976e339bbb9f6f0e51a47fe7e09e54951e35b1dbb5685e25be,06e78bf614b5c72953834fdee9b0ef031e737346e081a1650f63e6d545b7da43
ps103_1b_2_3_4_8_9_10_11,local_nabre,"ps103:1b-2,3-4,8-9,10-11",The Lord is compassionate and gracious,"Psalm 103 Praise of Divine Goodness - Of David. I - Bless the LORD, my soul; all my being, bless his holy name! Bless the LORD, my soul; and do not forget all his gifts,

Who pardons all your sins, and heals all your ills, Who redeems your life from the pit, and crowns you with mercy and compassion,

Merciful and gracious is the LORD, slow to anger, abounding in mercy. He will not always accuse, and nurses no lasting anger;

He has not dealt with us as our sins merit, nor requited us as our wrongs deserve. For as the heavens tower over the earth, so his mercy towers over those who fear him.",repo://assets/nabre.db,,WORLD,complete,,65e8ccfaff475c4b20e778ac6f83f9e88d1860cc7a66ec8ec971616868fb32fc,1e58624265a2079b6259e9ddfb6b340d0e232b0f3630c6e954ccbb4433d8bd71
ps103_1b_2_3_4_8_9_10_11,local_rsvce,"ps103:1b-2,3-4,8-9,10-11",The Lord is compassionate and gracious,"Bless the LORD, O my soul; and all that is within me, bless his holy name! Bless the LORD, O my soul, and forget not all his benefits,

who forgives all your iniquity, who heals all your diseases, who redeems your life from the Pit, who crowns you with steadfast love and mercy,

The LORD is merciful and gracious, slow to anger and abounding in steadfast love. He will not always chide, nor will he keep his anger for ever.

He does not deal with us according to our sins, nor requite us according to our iniquities. For as the heavens are high above the earth, so great is his steadfast love toward those who fear him;",repo://assets/rsvce.db,,WORLD,complete,,2a41404ca63d3675817d0fd5203ecc6c469ce6562eefd44e7d0671920383df82,0580ce018bab24a167f207fd58f2e4086f3d2bd57d69ebc043ad718584f7a66d
ps103_6_7_8_9_10_11_12_13,local_nabre,"ps103:6-7,8-9,10-11,12-13",The Lord is kind and merciful.,"The LORD does righteous deeds, brings justice to all the oppressed. He made known his ways to Moses, to the Israelites his deeds.

Merciful and gracious is the LORD, slow to anger, abounding in mercy. He will not always accuse, and nurses no lasting anger;

He has not dealt with us as our sins merit, nor requited us as our wrongs deserve. For as the heavens tower over the earth, so his mercy towers over those who fear him.

As far as the east is from the west, so far has he removed our sins from us. As a father has compassion on his children, so the LORD has compassion on those who fear him.",repo://assets/nabre.db,,WORLD,complete,,8229ebc12d90ce1c69c20e0a4b9c4bbf94aabdbf24a801e6758b80bd3882d78d,4b5d75f8ae7ba853b1671cbc95ff0a42e38a98882a432c6da2648599f5e1f5b9
ps103_6_7_8_9_10_11_12_13,local_rsvce,"ps103:6-7,8-9,10-11,12-13",The Lord is kind and merciful.,"The LORD works vindication and justice for all who are oppressed. He made known his ways to Moses, his acts to the people of Israel.

The LORD is merciful and gracious, slow to anger and abounding in steadfast love. He will not always chide, nor will he keep his anger for ever.

He does not deal with us according to our sins, nor requite us according to our iniquities. For as the heavens are high above the earth, so great is his steadfast love toward those who fear him;

as far as the east is from the west, so far does he remove our transgressions from us. As a father pities his children, so the LORD pities those who fear him.",repo://assets/rsvce.db,,WORLD,complete,,3cbef448a340817f97db189010d249b572be739cae5b6dd082c25aa977893d01,cca5d1ea011ad20de0fcec837872f181a7a16c1e112b0ffd71965787b104bc8a
ps103_8_10_13_14_15_16_17_18,local_nabre,"ps103:8+10,13-14,15-16,17-18",The Lord is kind and merciful.,"Merciful and gracious is the LORD, slow to anger, abounding in mercy. He has not dealt with us as our sins merit, nor requited us as our wrongs deserve.

As a father has compassion on his children, so the LORD has compassion on those who fear him. For he knows how we are formed, remembers that we are dust.

As for man, his days are like the grass; he blossoms like a flower in the field. A wind sweeps over it and it is gone; its place knows it no more.

But the LORD’s mercy is from age to age, toward those who fear him. His salvation is for the children’s children of those who keep his covenant, and remember to carry out his precepts.",repo://assets/nabre.db,,WORLD,complete,,fda6a2ef3a58915b64daf1c762630a9cb4be473299ead25bf029b865cde7f187,fc65a6f15fddebff74910b5facd063f49a07b79dc4eb628aa0552e56219b9ea7
ps103_8_10_13_14_15_16_17_18,local_rsvce,"ps103:8+10,13-14,15-16,17-18",The Lord is kind and merciful.,"The LORD is merciful and gracious, slow to anger and abounding in steadfast love. He does not deal with us according to our sins, nor requite us according to our iniquities.

As a father pities his children, so the LORD pities those who fear him. For he knows our frame; he remembers that we are dust.

As for man, his days are like grass; he flourishes like a flower of the field; for the wind passes over it, and it is gone, and its place knows it no more.

But the steadfast love of the LORDis from everlasting to everlasting upon those who fear him, and his righteousness to children's children, to those who keep his covenant and remember to do his commandments.",repo://assets/rsvce.db,,WORLD,complete,,c5df514b0cc4cff78cd069554895f3467b11644f832c060bf892c650c08b7192,70963b6e681325c90dead346c566f56b391f38a2646d8a2f40905e254039e2fc
ps104_1_24_29_30_31_34,local_nabre,"ps104:1,24,29-30,31,34","(1a and 9a) The Lord is king, the most high over all the earth.","Psalm 104 Praise of God the Creator I - Bless the LORD, my soul! LORD, my God, you are great indeed! You are clothed with majesty and splendor,

V - How varied are your works, LORD! In wisdom you have made them all; the earth is full of your creatures.

Take away their breath, they perish and return to the dust. Send forth your spirit, they are created and you renew the face of the earth.

May the glory of the LORD endure forever; may the LORD be glad in his works!

May my meditation be pleasing to him; I will rejoice in the LORD.",repo://assets/nabre.db,,WORLD,complete,,e343cb9b859b21b8d176f30bd479fec9e874740fcdc04c665595f8c6ba0f482a,ba2725783c5b7aeb2e9833c52cc77aa11aa5f88eb0ce14e861abfac5a46e9f15
ps104_1_24_29_30_31_34,local_rsvce,"ps104:1,24,29-30,31,34","(1a and 9a) The Lord is king, the most high over all the earth.","Bless the LORD, O my soul! O LORD my God,thou art very great! Thou art clothed with honor and majesty,

O LORD, how manifold are thy works!In wisdom hast thou made them all; the earth is full of thy creatures.

When thou hidest thy face,they are dismayed;when thou takest away their breath, they die and return to their dust. When thou sendest forth thy Spirit, they are created; and thou renewest the face of the ground.

May the glory of the LORD endure for ever, may the LORD rejoice in his works,

May my meditation be pleasing to him, for I rejoice in the LORD.",repo://assets/rsvce.db,,WORLD,complete,,24457254eda3b314fffde175cca9e9216d2e0660186f7b58b50ffcb036d5c457,a964a6978b0409c52bd5b09b6b4e865d0a745780ca1b73215ec3c02ff2f2f9cb
ps104_1_2a_24_35c_27_28_29bc_30,local_nabre,"ps104:1-2a,24,35c,27-28,29bc-30","Lord, send forth your Spirit, and renew the face of the earth.","Psalm 104 Praise of God the Creator I - Bless the LORD, my soul! LORD, my God, you are great indeed! You are clothed with majesty and splendor, robed in light as with a cloak. You spread out the heavens like a tent;

V - How varied are your works, LORD! In wisdom you have made them all; the earth is full of your creatures.

Bless the LORD, my soul! Hallelujah!

All of these look to you to give them food in due time. When you give it to them, they gather; when you open your hand, they are well filled.

Take away their breath, they perish and return to the dust. Send forth your spirit, they are created and you renew the face of the earth.",repo://assets/nabre.db,,WORLD,complete,,4a93e05691809c3f0f50714cefa3dcd14555df999f3868a9b7fec221e7bb002c,57267c8f2e9315c22558031bf7c87796cd490cdd724a2c07e0a7942e18b9c7b3
ps104_1_2a_24_35c_27_28_29bc_30,local_rsvce,"ps104:1-2a,24,35c,27-28,29bc-30","Lord, send forth your Spirit, and renew the face of the earth.","Bless the LORD, O my soul! O LORD my God,thou art very great! Thou art clothed with honor and majesty, who coverest thyself with light as with a garment, who hast stretched out the heavens like a tent,

O LORD, how manifold are thy works!In wisdom hast thou made them all; the earth is full of thy creatures.

Let sinners be consumed from the earth,and let the wicked be no more! Bless the LORD, O my soul! Praise the LORD!

These all look to thee, to give them their food in due season. When thou givest to them,they gather it up;when thou openest thy hand, they are filled with good things.

When thou hidest thy face,they are dismayed;when thou takest away their breath, they die and return to their dust. When thou sendest forth thy Spirit, they are created; and thou renewest the face of the ground.",repo://assets/rsvce.db,,WORLD,complete,,87d80cd0c9030d214a0037a164b4bbb11121942f9a6648fcf94bd8653ae20518,f11812405178be945ae4b9c018d82ef0761fc0265553d599a8b3c3221812953a
ps104_1_2a_27_28_29bc_30,local_nabre,"ps104:1-2a,27-28,29bc-30","O bless the Lord, my soul!","Psalm 104 Praise of God the Creator I - Bless the LORD, my soul! LORD, my God, you are great indeed! You are clothed with majesty and splendor, robed in light as with a cloak. You spread out the heavens like a tent;

All of these look to you to give them food in due time. When you give it to them, they gather; when you open your hand, they are well filled.

Take away their breath, they perish and return to the dust. Send forth your spirit, they are created and you renew the face of the earth.",repo://assets/nabre.db,,WORLD,complete,,a37e000347d4770d74068ceda7b7076189218de87b0d8f6933e4b205cd7d3f98,48cca7b8fa9dab9fc0d356f0b0efefc10f5d158a9a1531f06f92550c6a0772ab
ps104_1_2a_27_28_29bc_30,local_rsvce,"ps104:1-2a,27-28,29bc-30","O bless the Lord, my soul!","Bless the LORD, O my soul! O LORD my God,thou art very great! Thou art clothed with honor and majesty, who coverest thyself with light as with a garment, who hast stretched out the heavens like a tent,

These all look to thee, to give them their food in due season. When thou givest to them,they gather it up;when thou openest thy hand, they are filled with good things.

When thou hidest thy face,they are dismayed;when thou takest away their breath, they die and return to their dust. When thou sendest forth thy Spirit, they are created; and thou renewest the face of the ground.",repo://assets/rsvce.db,,WORLD,complete,,8bf9d910ac592618793aaf4aaffa935d89f9b011fac3abf5d621b78cb85764b4,266f52fcd5e1d9f9d33a7117b4bfcc5d334cd14a72f8f75810b63b0f2ae93fb7
ps104_1_2a_5_6_10_12_13_14_24_35c,local_nabre,"ps104:1-2a,5-6,10,12,13-14,24,35c","Lord, send forth your Spirit, and renew the face of the earth.","Psalm 104 Praise of God the Creator I - Bless the LORD, my soul! LORD, my God, you are great indeed! You are clothed with majesty and splendor, robed in light as with a cloak. You spread out the heavens like a tent;

You fixed the earth on its foundation, so it can never be shaken. The deeps covered it like a garment; above the mountains stood the waters.

You made springs flow in wadies that wind among the mountains.

Beside them the birds of heaven nest; among the branches they sing.

You water the mountains from your chambers; from the fruit of your labor the earth abounds. You make the grass grow for the cattle and plants for people’s work to bring forth food from the earth,

V - How varied are your works, LORD! In wisdom you have made them all; the earth is full of your creatures.

Bless the LORD, my soul! Hallelujah!",repo://assets/nabre.db,,WORLD,complete,,f6f362f937159001d1d4d4110ac915dacf4de66ccaefe95d526679321215c58c,70a8a5f539e17d3e8803a564748f0fe374b03e37110204eca98bbf1e72ff7371
ps104_1_2a_5_6_10_12_13_14_24_35c,local_rsvce,"ps104:1-2a,5-6,10,12,13-14,24,35c","Lord, send forth your Spirit, and renew the face of the earth.","Bless the LORD, O my soul! O LORD my God,thou art very great! Thou art clothed with honor and majesty, who coverest thyself with light as with a garment, who hast stretched out the heavens like a tent,

Thou didst set the earth on its foundations, so that it should never be shaken. Thou didst cover it with the deep as with a garment; the waters stood above the mountains.

Thou makest springs gush forth in the valleys; they flow between the hills,

By them the birds of the air have their habitation; they sing among the branches.

From thy lofty abode thou waterest the mountains; the earth is satisfied with the fruit of thy work. Thou dost cause the grass to grow for the cattle,and plants for man to cultivate,  that he may bring forth food from the earth,

O LORD, how manifold are thy works!In wisdom hast thou made them all; the earth is full of thy creatures.

Let sinners be consumed from the earth,and let the wicked be no more! Bless the LORD, O my soul! Praise the LORD!",repo://assets/rsvce.db,,WORLD,complete,,b6fa22cbcf76face101cc837e18b355d3c8a14778a17fdd086ea852d99029351,01936ac82d5d7c5706163d7c64f0e577580d66861892c9d3b8e3ac1600b9e268
